villager_id,image_url,icon_url,photo_url,house_exterior_url,house_interior_url
elp10,https://dodo.ac/np/images/0/0d/Tia_NH.png,https://dodo.ac/np/images/9/93/Tia_NH_Villager_Icon.png,https://dodo.ac/np/images/d/d3/Tia%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/9/9c/House_of_Tia_NH_Model.png,https://dodo.ac/np/images/7/73/House_of_Tia_NH.jpg
elp11,https://dodo.ac/np/images/a/ab/Chai_PC.png,https://dodo.ac/np/images/a/ac/Chai_NH_Villager_Icon.png,https://dodo.ac/np/images/5/51/Chai%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/d/d1/House_of_Chai_NH_Model.png,https://dodo.ac/np/images/0/0a/House_of_Chai_NH.jpg
elp12,https://dodo.ac/np/images/5/5d/Cyd_NH.png,https://dodo.ac/np/images/4/42/Cyd_NH_Villager_Icon.png,https://dodo.ac/np/images/1/1e/Cyd%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/a/ab/House_of_Cyd_NH_Model.png,https://dodo.ac/np/images/2/27/House_of_Cyd_NH.jpg
flg00,https://dodo.ac/np/images/4/42/Lily_NH.png,https://dodo.ac/np/images/f/f4/Lily_NH_Villager_Icon.png,https://dodo.ac/np/images/e/ef/Lily%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/8/84/House_of_Lily_NH_Model.png,https://dodo.ac/np/images/b/bd/House_of_Lily_NH.jpg
flg01,https://dodo.ac/np/images/9/94/Ribbot_NH.png,https://dodo.ac/np/images/8/87/Ribbot_NH_Villager_Icon.png,https://dodo.ac/np/images/d/d7/Ribbot%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/4/42/House_of_Ribbot_NH_Model.png,https://dodo.ac/np/images/0/00/House_of_Ribbot_NH.jpg
flg02,https://dodo.ac/np/images/3/3b/Frobert_NH.png,https://dodo.ac/np/images/1/19/Frobert_NH_Villager_Icon.png,https://dodo.ac/np/images/8/85/Frobert%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/1/17/House_of_Frobert_NH_Model.png,https://dodo.ac/np/images/9/98/House_of_Frobert_NH.jpg
flg03,https://dodo.ac/np/images/e/e1/Camofrog_NH.png,https://dodo.ac/np/images/f/ff/Camofrog_NH_Villager_Icon.png,https://dodo.ac/np/images/9/9f/Camofrog%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/5/58/House_of_Camofrog_NH_Model.png,https://dodo.ac/np/images/f/f1/House_of_Camofrog_NH.jpg
flg04,https://dodo.ac/np/images/a/ac/Drift_NH.png,https://dodo.ac/np/images/a/a7/Drift_NH_Villager_Icon.png,https://dodo.ac/np/images/4/49/Drift%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/1/17/House_of_Drift_NH_Model.png,https://dodo.ac/np/images/5/5f/House_of_Drift_NH.jpg
flg05,https://dodo.ac/np/images/2/21/Wart_Jr._NH.png,https://dodo.ac/np/images/f/fd/Wart_Jr._NH_Villager_Icon.png,https://dodo.ac/np/images/c/c2/Wart_Jr.%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/a/a8/House_of_Wart_Jr._NH_Model.png,https://dodo.ac/np/images/f/fb/House_of_Wart_Jr._NH.jpg
flg06,https://dodo.ac/np/images/f/f9/Puddles_NH.png,https://dodo.ac/np/images/f/f8/Puddles_NH_Villager_Icon.png,https://dodo.ac/np/images/0/04/Puddles%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/3/30/House_of_Puddles_NH_Model.png,https://dodo.ac/np/images/0/05/House_of_Puddles_NH.jpg
flg07,https://dodo.ac/np/images/9/93/Jeremiah_NH.png,https://dodo.ac/np/images/c/ce/Jeremiah_NH_Villager_Icon.png,https://dodo.ac/np/images/8/8b/Jeremiah%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/60/House_of_Jeremiah_NH_Model.png,https://dodo.ac/np/images/4/47/House_of_Jeremiah_NH.jpg
flg09,https://dodo.ac/np/images/6/67/Tad_NH.png,https://dodo.ac/np/images/e/e6/Tad_NH_Villager_Icon.png,https://dodo.ac/np/images/4/41/Tad%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/c7/House_of_Tad_NH_Model.png,https://dodo.ac/np/images/e/ec/House_of_Tad_NH.jpg
flg10,https://dodo.ac/np/images/1/1c/Cousteau_NH.png,https://dodo.ac/np/images/3/3a/Cousteau_NH_Villager_Icon.png,https://dodo.ac/np/images/0/01/Cousteau%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/3/3c/House_of_Cousteau_NH_Model.png,https://dodo.ac/np/images/1/1d/House_of_Cousteau_NH.jpg
flg11,https://dodo.ac/np/images/1/17/Huck_NH.png,https://dodo.ac/np/images/c/c4/Huck_NH_Villager_Icon.png,https://dodo.ac/np/images/a/a2/Huck%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/2/26/House_of_Huck_NH_Model.png,https://dodo.ac/np/images/2/2d/House_of_Huck_NH.png
flg12,https://dodo.ac/np/images/a/a6/Prince_NH.png,https://dodo.ac/np/images/9/99/Prince_NH_Villager_Icon.png,https://dodo.ac/np/images/9/9a/Prince%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/1/11/House_of_Prince_NH_Model.png,https://dodo.ac/np/images/d/d2/House_of_Prince_NH.jpg
flg13,https://dodo.ac/np/images/3/35/Jambette_NH.png,https://dodo.ac/np/images/5/53/Jambette_NH_Villager_Icon.png,https://dodo.ac/np/images/0/06/Jambette%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/f/fc/House_of_Jambette_NH_Model.png,https://dodo.ac/np/images/4/43/House_of_Jambette_NH.jpg
flg15,https://dodo.ac/np/images/7/7a/Raddle_NH.png,https://dodo.ac/np/images/0/04/Raddle_NH_Villager_Icon.png,https://dodo.ac/np/images/a/a5/Raddle%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/2/2f/House_of_Raddle_NH_Model.png,https://dodo.ac/np/images/5/5c/House_of_Raddle_NH.jpg
flg16,https://dodo.ac/np/images/8/86/Gigi_NH.png,https://dodo.ac/np/images/1/10/Gigi_NH_Villager_Icon.png,https://dodo.ac/np/images/8/82/Gigi%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/1/13/House_of_Gigi_NH_Model.png,https://dodo.ac/np/images/c/cd/House_of_Gigi_NH.jpg
flg17,https://dodo.ac/np/images/7/70/Croque_NH.png,https://dodo.ac/np/images/7/75/Croque_NH_Villager_Icon.png,https://dodo.ac/np/images/e/eb/Croque%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/7/70/House_of_Croque_NH_Model.png,https://dodo.ac/np/images/d/d5/House_of_Croque_NH.jpg
flg18,https://dodo.ac/np/images/4/44/Diva_NH.png,https://dodo.ac/np/images/5/5b/Diva_NH_Villager_Icon.png,https://dodo.ac/np/images/c/c1/Diva%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/5/55/House_of_Diva_NH_Model.png,https://dodo.ac/np/images/4/4e/House_of_Diva_NH.jpg
flg19,https://dodo.ac/np/images/2/26/Henry_NH.png,https://dodo.ac/np/images/2/2f/Henry_NH_Villager_Icon.png,https://dodo.ac/np/images/7/79/Henry%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/a/a1/House_of_Henry_NH_Model.png,https://dodo.ac/np/images/8/83/House_of_Henry_NH.jpg
goa00,https://dodo.ac/np/images/c/c9/Chevre_NH.png,https://dodo.ac/np/images/d/db/Chevre_NH_Villager_Icon.png,https://dodo.ac/np/images/e/ea/Chevre%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/5/5f/House_of_Chevre_NH_Model.png,https://dodo.ac/np/images/4/47/House_of_Chevre_NH.jpg
goa01,https://dodo.ac/np/images/b/b8/Nan_NH.png,https://dodo.ac/np/images/d/df/Nan_NH_Villager_Icon.png,https://dodo.ac/np/images/2/24/Nan%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/cf/House_of_Nan_NH_Model.png,https://dodo.ac/np/images/9/98/House_of_Nan_NH.jpg
goa02,https://dodo.ac/np/images/2/26/Billy_NH.png,https://dodo.ac/np/images/d/d1/Billy_NH_Villager_Icon.png,https://dodo.ac/np/images/7/72/Billy%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/f/f4/House_of_Billy_NH_Model.png,https://dodo.ac/np/images/0/0e/House_of_Billy_NH.jpg
goa04,https://dodo.ac/np/images/2/25/Gruff_NH.png,https://dodo.ac/np/images/9/9c/Gruff_NH_Villager_Icon.png,https://dodo.ac/np/images/6/6c/Gruff%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/2/26/House_of_Gruff_NH_Model.png,https://dodo.ac/np/images/d/d5/House_of_Gruff_NH.png
goa06,https://dodo.ac/np/images/5/59/Velma_NH.png,https://dodo.ac/np/images/c/cf/Velma_NH_Villager_Icon.png,https://dodo.ac/np/images/0/03/Velma%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/2/2f/House_of_Velma_NH_Model.png,https://dodo.ac/np/images/4/40/House_of_Velma_NH.jpg
goa07,https://dodo.ac/np/images/7/7a/Kidd_NH.png,https://dodo.ac/np/images/6/64/Kidd_NH_Villager_Icon.png,https://dodo.ac/np/images/f/f5/Kidd%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/d/d4/House_of_Kidd_NH_Model.png,https://dodo.ac/np/images/6/60/House_of_Kidd_NH.jpg
goa08,https://dodo.ac/np/images/3/3e/Pashmina_NH.png,https://dodo.ac/np/images/6/6b/Pashmina_NH_Villager_Icon.png,https://dodo.ac/np/images/8/8f/Pashmina%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/c3/House_of_Pashmina_NH_Model.png,https://dodo.ac/np/images/2/20/House_of_Pashmina_NH.jpg
goa09,https://dodo.ac/np/images/1/18/Sherb_NH.png,https://dodo.ac/np/images/d/d9/Sherb_NH_Villager_Icon.png,https://dodo.ac/np/images/5/5c/Sherb%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/4/49/House_of_Sherb_NH_Model.png,https://dodo.ac/np/images/e/ee/House_of_Sherb_NH.jpg
gor00,https://dodo.ac/np/images/2/23/Cesar_NH.png,https://dodo.ac/np/images/2/20/Cesar_NH_Villager_Icon.png,https://dodo.ac/np/images/b/bd/Cesar%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/ce/House_of_Cesar_NH_Model.png,https://dodo.ac/np/images/b/b2/House_of_Cesar_NH.jpg
gor01,https://dodo.ac/np/images/2/2a/Peewee_NH.png,https://dodo.ac/np/images/2/24/Peewee_NH_Villager_Icon.png,https://dodo.ac/np/images/2/26/Peewee%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/8/8e/House_of_Peewee_NH_Model.png,https://dodo.ac/np/images/c/c9/House_of_Peewee_NH.jpg
gor02,https://dodo.ac/np/images/1/19/Boone_NH.png,https://dodo.ac/np/images/7/7e/Boone_NH_Villager_Icon.png,https://dodo.ac/np/images/2/24/Boone%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/9/97/House_of_Boone_NH_Model.png,https://dodo.ac/np/images/f/f9/House_of_Boone_NH.jpg
gor04,https://dodo.ac/np/images/5/5a/Louie_NH.png,https://dodo.ac/np/images/1/10/Louie_NH_Villager_Icon.png,https://dodo.ac/np/images/0/08/Louie%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/d/d8/House_of_Louie_NH_Model.png,https://dodo.ac/np/images/1/1d/House_of_Louie_NH.jpg
gor05,https://dodo.ac/np/images/2/21/Boyd_NH.png,https://dodo.ac/np/images/5/5b/Boyd_NH_Villager_Icon.png,https://dodo.ac/np/images/2/24/Boyd%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/9/93/House_of_Boyd_NH_Model.png,https://dodo.ac/np/images/7/7b/House_of_Boyd_NH.jpg
gor07,https://dodo.ac/np/images/6/6b/Violet_NH.png,https://dodo.ac/np/images/a/a4/Violet_NH_Villager_Icon.png,https://dodo.ac/np/images/2/23/Violet%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/8/86/House_of_Violet_NH_Model.png,https://dodo.ac/np/images/8/86/House_of_Violet_NH.jpg
gor08,https://dodo.ac/np/images/c/c4/Al_NH.png,https://dodo.ac/np/images/6/62/Al_NH_Villager_Icon.png,https://dodo.ac/np/images/7/7e/Al%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/e/ea/House_of_Al_NH_Model.png,https://dodo.ac/np/images/8/87/House_of_Al_NH.jpg
gor09,https://dodo.ac/np/images/5/58/Rocket_NH.png,https://dodo.ac/np/images/e/eb/Rocket_NH_Villager_Icon.png,https://dodo.ac/np/images/1/1c/Rocket%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/7/7a/House_of_Rocket_NH_Model.png,https://dodo.ac/np/images/c/c3/House_of_Rocket_NH.jpg
gor10,https://dodo.ac/np/images/1/15/Hans_NH.png,https://dodo.ac/np/images/c/ce/Hans_NH_Villager_Icon.png,https://dodo.ac/np/images/9/96/Hans%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/3/33/House_of_Hans_NH_Model.png,https://dodo.ac/np/images/d/d7/House_of_Hans_NH.jpg
gor11,https://dodo.ac/np/images/3/31/Rilla_PC.png,https://dodo.ac/np/images/b/bc/Rilla_NH_Villager_Icon.png,https://dodo.ac/np/images/4/4d/Rilla%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/e/e8/House_of_Rilla_NH_Model.png,https://dodo.ac/np/images/f/f5/House_of_Rilla_NH.jpg
ham00,https://dodo.ac/np/images/4/46/Hamlet_NH.png,https://dodo.ac/np/images/a/a0/Hamlet_NH_Villager_Icon.png,https://dodo.ac/np/images/6/62/Hamlet%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/4/41/House_of_Hamlet_NH_Model.png,https://dodo.ac/np/images/2/2f/House_of_Hamlet_NH.jpg
ham01,https://dodo.ac/np/images/5/57/Apple_NH.png,https://dodo.ac/np/images/9/91/Apple_NH_Villager_Icon.png,https://dodo.ac/np/images/7/71/Apple%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/f/f3/House_of_Apple_NH_Model.png,https://dodo.ac/np/images/f/f3/House_of_Apple_NH.jpg
ham02,https://dodo.ac/np/images/a/a1/Graham_NH.png,https://dodo.ac/np/images/e/e2/Graham_NH_Villager_Icon.png,https://dodo.ac/np/images/4/4b/Graham%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/b/b6/House_of_Graham_NH_Model.png,https://dodo.ac/np/images/7/7f/House_of_Graham_NH.jpg
ham03,https://dodo.ac/np/images/3/35/Rodney_NH.png,https://dodo.ac/np/images/1/14/Rodney_NH_Villager_Icon.png,https://dodo.ac/np/images/3/35/Rodney%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/e/e1/House_of_Rodney_NH_Model.png,https://dodo.ac/np/images/4/4f/House_of_Rodney_NH.png
ham04,https://dodo.ac/np/images/d/de/Soleil_NH.png,https://dodo.ac/np/images/5/5f/Soleil_NH_Villager_Icon.png,https://dodo.ac/np/images/5/5c/Soleil%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/2/23/House_of_Soleil_NH_Model.png,https://dodo.ac/np/images/1/14/House_of_Soleil_NH.jpg
ham05,https://dodo.ac/np/images/6/6c/Clay_NH.png,https://dodo.ac/np/images/2/20/Clay_NH_Villager_Icon.png,https://dodo.ac/np/images/7/71/Clay%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/d/db/House_of_Clay_NH_Model.png,https://dodo.ac/np/images/6/66/House_of_Clay_NH.jpg
ham06,https://dodo.ac/np/images/0/03/Flurry_NH.png,https://dodo.ac/np/images/c/c7/Flurry_NH_Villager_Icon.png,https://dodo.ac/np/images/9/96/Flurry%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/7/7e/House_of_Flurry_NH_Model.png,https://dodo.ac/np/images/5/57/House_of_Flurry_NH.jpg
ham07,https://dodo.ac/np/images/a/a9/Hamphrey_NH.png,https://dodo.ac/np/images/a/a1/Hamphrey_NH_Villager_Icon.png,https://dodo.ac/np/images/2/23/Hamphrey%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/1/1c/House_of_Hamphrey_NH_Model.png,https://dodo.ac/np/images/f/f9/House_of_Hamphrey_NH.jpg
ham09,https://dodo.ac/np/images/c/c1/Marlo_amiibo.png,https://dodo.ac/np/images/0/03/Marlo_NH_Villager_Icon.png,https://dodo.ac/np/images/6/6b/Marlo%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/63/House_of_Marlo_NH_Model.png,https://dodo.ac/np/images/6/6c/House_of_Marlo_NH.jpg
hip00,https://dodo.ac/np/images/0/02/Rocco_NH.png,https://dodo.ac/np/images/3/36/Rocco_NH_Villager_Icon.png,https://dodo.ac/np/images/f/fb/Rocco%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/2/20/House_of_Rocco_NH_Model.png,https://dodo.ac/np/images/d/d5/House_of_Rocco_NH.jpg
hip02,https://dodo.ac/np/images/0/0e/Bubbles_NH.png,https://dodo.ac/np/images/1/1d/Bubbles_NH_Villager_Icon.png,https://dodo.ac/np/images/6/6b/Bubbles%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/7/73/House_of_Bubbles_NH_Model.png,https://dodo.ac/np/images/f/f1/House_of_Bubbles_NH.jpg
hip03,https://dodo.ac/np/images/a/a7/Bertha_NH.png,https://dodo.ac/np/images/7/78/Bertha_NH_Villager_Icon.png,https://dodo.ac/np/images/4/48/Bertha%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/0/06/House_of_Bertha_NH_Model.png,https://dodo.ac/np/images/d/d3/House_of_Bertha_NH.jpg
hip04,https://dodo.ac/np/images/9/9c/Biff_NH.png,https://dodo.ac/np/images/0/07/Biff_NH_Villager_Icon.png,https://dodo.ac/np/images/6/6e/Biff%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/4/4c/House_of_Biff_NH_Model.png,https://dodo.ac/np/images/1/19/House_of_Biff_NH.jpg
hip05,https://dodo.ac/np/images/7/74/Bitty_NH.png,https://dodo.ac/np/images/4/43/Bitty_NH_Villager_Icon.png,https://dodo.ac/np/images/9/9a/Bitty%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/9/9a/House_of_Bitty_NH_Model.png,https://dodo.ac/np/images/f/f2/House_of_Bitty_NH.jpg
hip08,https://dodo.ac/np/images/1/1a/Harry_NH.png,https://dodo.ac/np/images/b/b4/Harry_NH_Villager_Icon.png,https://dodo.ac/np/images/d/de/Harry%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/60/House_of_Harry_NH_Model.png,https://dodo.ac/np/images/d/d6/House_of_Harry_NH.jpg
hip09,https://dodo.ac/np/images/2/26/Hippeux_NH.png,https://dodo.ac/np/images/e/ec/Hippeux_NH_Villager_Icon.png,https://dodo.ac/np/images/9/9d/Hippeux%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/cb/House_of_Hippeux_NH_Model.png,https://dodo.ac/np/images/f/fe/House_of_Hippeux_NH.png
hrs00,https://dodo.ac/np/images/7/7f/Buck_NH.png,https://dodo.ac/np/images/1/1f/Buck_NH_Villager_Icon.png,https://dodo.ac/np/images/c/c6/Buck%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/2/23/House_of_Buck_NH_Model.png,https://dodo.ac/np/images/a/a3/House_of_Buck_NH.jpg
hrs01,https://dodo.ac/np/images/d/da/Victoria_NH.png,https://dodo.ac/np/images/7/72/Victoria_NH_Villager_Icon.png,https://dodo.ac/np/images/8/8d/Victoria%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/c2/House_of_Victoria_NH_Model.png,https://dodo.ac/np/images/e/e3/House_of_Victoria_NH.jpg
hrs02,https://dodo.ac/np/images/4/46/Savannah_NH.png,https://dodo.ac/np/images/c/c6/Savannah_NH_Villager_Icon.png,https://dodo.ac/np/images/2/20/Savannah%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/1/1d/House_of_Savannah_NH_Model.png,https://dodo.ac/np/images/2/23/House_of_Savannah_NH.jpg
hrs03,https://dodo.ac/np/images/6/60/Elmer_NH.png,https://dodo.ac/np/images/b/b1/Elmer_NH_Villager_Icon.png,https://dodo.ac/np/images/0/09/Elmer%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/ca/House_of_Elmer_NH_Model.png,https://dodo.ac/np/images/8/87/House_of_Elmer_NH.jpg
hrs04,https://dodo.ac/np/images/8/8e/Roscoe_NH.png,https://dodo.ac/np/images/f/f9/Roscoe_NH_Villager_Icon.png,https://dodo.ac/np/images/6/63/Roscoe%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/64/House_of_Roscoe_NH_Model.png,https://dodo.ac/np/images/1/11/House_of_Roscoe_NH.png
hrs05,https://dodo.ac/np/images/b/b8/Winnie_NH.png,https://dodo.ac/np/images/4/44/Winnie_NH_Villager_Icon.png,https://dodo.ac/np/images/7/7e/Winnie%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/1/1d/House_of_Winnie_NH_Model.png,https://dodo.ac/np/images/1/1c/House_of_Winnie_NH.png
hrs06,https://dodo.ac/np/images/c/c9/Ed_NH.png,https://dodo.ac/np/images/4/4e/Ed_NH_Villager_Icon.png,https://dodo.ac/np/images/4/49/Ed%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/c3/House_of_Ed_NH_Model.png,https://dodo.ac/np/images/b/ba/House_of_Ed_NH.jpg
hrs07,https://dodo.ac/np/images/e/e9/Cleo_NH.png,https://dodo.ac/np/images/4/4a/Cleo_NH_Villager_Icon.png,https://dodo.ac/np/images/f/f9/Cleo%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/d/d2/House_of_Cleo_NH_Model.png,https://dodo.ac/np/images/e/ef/House_of_Cleo_NH.jpg
hrs08,https://dodo.ac/np/images/0/0d/Peaches_NH.png,https://dodo.ac/np/images/e/e3/Peaches_NH_Villager_Icon.png,https://dodo.ac/np/images/f/fc/Peaches%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/8/8b/House_of_Peaches_NH_Model.png,https://dodo.ac/np/images/5/56/House_of_Peaches_NH.jpg
hrs09,https://dodo.ac/np/images/c/c4/Annalise_NH.png,https://dodo.ac/np/images/5/54/Annalise_NH_Villager_Icon.png,https://dodo.ac/np/images/b/b3/Annalise%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/a/a7/House_of_Annalise_NH_Model.png,https://dodo.ac/np/images/2/28/House_of_Annalise_NH.jpg
hrs10,https://dodo.ac/np/images/b/bb/Clyde_NH.png,https://dodo.ac/np/images/5/5a/Clyde_NH_Villager_Icon.png,https://dodo.ac/np/images/f/f3/Clyde%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/a/a5/House_of_Clyde_NH_Model.png,https://dodo.ac/np/images/0/07/House_of_Clyde_NH.jpg
hrs11,https://dodo.ac/np/images/8/8c/Colton_NH.png,https://dodo.ac/np/images/c/c5/Colton_NH_Villager_Icon.png,https://dodo.ac/np/images/4/4a/Colton%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/2/21/House_of_Colton_NH_Model.png,https://dodo.ac/np/images/f/f4/House_of_Colton_NH.jpg
hrs12,https://dodo.ac/np/images/a/a7/Papi_NH.png,https://dodo.ac/np/images/0/09/Papi_NH_Villager_Icon.png,https://dodo.ac/np/images/d/de/Papi%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/65/House_of_Papi_NH_Model.png,https://dodo.ac/np/images/b/bc/House_of_Papi_NH.jpg
hrs13,https://dodo.ac/np/images/f/f2/Julian_NH.png,https://dodo.ac/np/images/2/20/Julian_NH_Villager_Icon.png,https://dodo.ac/np/images/6/61/Julian%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/8/88/House_of_Julian_NH_Model.png,https://dodo.ac/np/images/2/2c/House_of_Julian_NH.jpg
hrs16,https://dodo.ac/np/images/9/92/Reneigh_NH.png,https://dodo.ac/np/images/f/f4/Reneigh_NH_Villager_Icon.png,https://dodo.ac/np/images/b/b6/Reneigh%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/1/18/House_of_Reneigh_NH_Model.png,https://dodo.ac/np/images/e/e0/House_of_Reneigh_NH.jpg
kal00,https://dodo.ac/np/images/c/ca/Yuka_NH.png,https://dodo.ac/np/images/7/7c/Yuka_NH_Villager_Icon.png,https://dodo.ac/np/images/7/72/Yuka%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/ca/House_of_Yuka_NH_Model.png,https://dodo.ac/np/images/b/bf/House_of_Yuka_NH.jpg
kal01,https://dodo.ac/np/images/e/e1/Alice_NH.png,https://dodo.ac/np/images/1/1f/Alice_NH_Villager_Icon.png,https://dodo.ac/np/images/7/73/Alice%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/4/44/House_of_Alice_NH_Model.png,https://dodo.ac/np/images/9/9b/House_of_Alice_NH.jpg
kal02,https://dodo.ac/np/images/4/43/Melba_NH.png,https://dodo.ac/np/images/0/0a/Melba_NH_Villager_Icon.png,https://dodo.ac/np/images/f/f9/Melba%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/e/e0/House_of_Melba_NH_Model.png,https://dodo.ac/np/images/3/3d/House_of_Melba_NH.jpg
kal03,https://dodo.ac/np/images/3/3f/Sydney_NH.png,https://dodo.ac/np/images/a/ac/Sydney_NH_Villager_Icon.png,https://dodo.ac/np/images/9/98/Sydney%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/2/28/House_of_Sydney_NH_Model.png,https://dodo.ac/np/images/9/91/House_of_Sydney_NH.jpg
kal04,https://dodo.ac/np/images/0/09/Gonzo_NH.png,https://dodo.ac/np/images/4/40/Gonzo_NH_Villager_Icon.png,https://dodo.ac/np/images/2/2a/Gonzo%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/b/b6/House_of_Gonzo_NH_Model.png,https://dodo.ac/np/images/c/cf/House_of_Gonzo_NH.jpg
kal05,https://dodo.ac/np/images/3/3a/Ozzie_NH.png,https://dodo.ac/np/images/c/cb/Ozzie_NH_Villager_Icon.png,https://dodo.ac/np/images/2/27/Ozzie%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/5/59/House_of_Ozzie_NH_Model.png,https://dodo.ac/np/images/8/87/House_of_Ozzie_NH.jpg
kal07,https://dodo.ac/np/images/5/58/Faith_amiibo.png,https://dodo.ac/np/images/f/f9/Faith_NH_Villager_Icon.png,https://dodo.ac/np/images/0/09/Faith%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/8/87/House_of_Faith_NH_Exterior.jpg,https://dodo.ac/np/images/9/96/House_of_Faith_NH.jpg
kal08,https://dodo.ac/np/images/e/e6/Canberra_NH.png,https://dodo.ac/np/images/6/62/Canberra_NH_Villager_Icon.png,https://dodo.ac/np/images/9/95/Canberra%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/5/5b/House_of_Canberra_NH_Model.png,https://dodo.ac/np/images/1/17/House_of_Canberra_NH.jpg
kal09,https://dodo.ac/np/images/a/a5/Lyman_NH.png,https://dodo.ac/np/images/a/a4/Lyman_NH_Villager_Icon.png,https://dodo.ac/np/images/1/19/Lyman%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/b/b8/House_of_Lyman_NH_Model.png,https://dodo.ac/np/images/8/8d/House_of_Lyman_NH.jpg
kal10,https://dodo.ac/np/images/a/ab/Eugene_NH.png,https://dodo.ac/np/images/0/02/Eugene_NH_Villager_Icon.png,https://dodo.ac/np/images/4/4b/Eugene%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/3/34/House_of_Eugene_NH_Model.png,https://dodo.ac/np/images/c/ca/House_of_Eugene_NH.jpg
